"TOA5","CR6Series_2","CR6","15361","CR6.Std.10.02","CPU:W20058__CR6CP_EErDuoSi.CR6","35657","Flux_AmeriFluxFormat"
"TIMESTAMP","RECORD","TIMESTAMP_START","TIMESTAMP_END","CO2","CO2_SIGMA","H2O","H2O_SIGMA","FC","FC_SSITC_TEST","LE","LE_SSITC_TEST","ET","ET_SSITC_TEST","H","H_SSITC_TEST","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","WD","WS","WS_MAX","USTAR","ZL","TAU","TAU_SSITC_TEST","MO_LENGTH","U","U_SIGMA","V","V_SIGMA","W","W_SIGMA","PA","PA_SIGMA","TA_1_1_1","TA_SIGMA_1_1_1","RH_1_1_1","T_DP_1_1_1","VPD","T_SONIC","T_SONIC_SIGMA","PBLH"
"TS","RN","YYYYMMDDHHMM","YYYYMMDDHHMM","umolCO2 mol-1","umolCO2 mol-1","mmolH2O mol-1","mmolH2O mol-1","umolCO2 m-2 s-1","adimensional","W m-2","adimensional","mm hour-1","adimensional","W m-2","adimensional","m","m","m","m","decimal degrees","m s-1","m s-1","m s-1","adimensional","kg m-1 s-2","adimensional","m","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","kPa","kPa","deg C","deg C","%","deg C","hPa","deg C","deg C","m"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-05-21 15:00:00",46,202105211430,202105211500,421.2657,0.6009408,6.752608,0.5525517,-2.730884,1,159.4082,1,0.2355102,1,243.6594,1,39.45057,109.0675,56.1135,42.46772,216.2471,4.216454,9.58285,0.4646784,-0.0886081,0.2164195,1,-29.84072,3.860625,1.533606,0,1.709939,0,0.5290331,86.61271,0.008697633,27.18487,1.135703,16.01681,-0.7846855,30.44606,27.82781,1.18524,1503.186
"2021-05-21 15:30:00",47,202105211500,202105211530,421.2572,0.44171,6.727742,0.3884755,-1.302348,1,111.9924,1,0.1653693,1,160.775,1,38.92905,107.6318,55.37209,41.90658,193.0974,3.714525,9.066637,0.4350225,-0.07146514,0.1899459,1,-36.99887,3.421776,1.485521,0,1.459755,3.72529E-09,0.5035776,86.57555,0.006848798,26.63201,0.8605105,16.49984,-0.8196536,29.28223,27.27134,0.8942231,1496.613
"2021-05-21 16:00:00",48,202105211530,202105211600,421.8795,0.5117491,6.666887,0.3483433,-0.5380909,5,72.2492,5,0.1066371,5,51.33387,5,39.23832,108.4935,55.81356,42.24054,214.8813,3.639932,10.78058,0.4028979,-0.02996063,0.1631334,1,-88.25346,3.280147,1.319683,0,1.6792,-3.72529E-09,0.4618001,86.55173,0.007283262,26.17869,0.7011653,16.80604,-0.9431095,28.39781,26.81124,0.7195971,1471.813
"2021-05-21 16:30:00",49,202105211600,202105211630,421.2076,0.2316861,6.282818,0.3504511,-0.3724318,7,63.27114,7,0.0933494,7,22.05439,7,39.92562,110.4032,56.79362,42.98204,217.3744,3.761812,10.01534,0.3833871,-0.01619773,0.1479433,3,-163.2408,3.651843,1.373957,0,0.9233882,0,0.4270433,86.55616,0.003634573,25.77674,0.5820633,16.22006,-1.746827,27.9158,26.37218,0.6038004,1435.529
"2021-05-21 17:00:00",50,202105211630,202105211700,421.8323,0.5197106,6.44313,0.3526286,0.2923471,4,45.61314,1,0.06726304,1,-6.783485,2,40.35992,112.948,57.64481,43.60406,208.1894,2.316764,6.340009,0.2787704,0.006351007,0.0783373,1,416.3324,2.204069,0.9297648,0,0.7429747,7.450581E-09,0.3063428,86.54116,0.003308812,25.25554,0.1478329,17.16453,-1.408766,26.74839,25.86502,0.1309598,431.0147
"2021-05-21 17:30:00",51,202105211700,202105211730,420.6411,0.4165511,6.452399,0.8058608,-0.3382734,7,48.26052,7,0.07120337,7,11.48596,7,36.62987,101.3275,52.10806,39.43571,199.2311,3.628205,7.779305,0.3619256,-0.01074109,0.1318004,1,-246.1695,3.376594,1.17141,0,1.290968,0,0.441914,86.53532,0.002926611,25.78287,0.2885975,16.65144,-1.457734,27.77143,26.39428,0.3046352,1395.402
"2021-05-21 18:00:00",52,202105211730,202105211800,423.2121,0.782382,8.518323,0.4874128,-1.049405,2,55.4487,1,0.08181541,1,81.68679,1,37.866,104.7135,53.86238,40.76377,170.5982,4.730311,10.2141,0.5080191,-0.02277499,0.2593922,1,-116.098,4.40765,1.423027,0,1.753343,7.450581E-09,0.5950875,86.53042,0.003737968,25.86666,0.3750006,21.83316,2.415295,26.17893,26.67314,0.3823322,1458.34
"2021-05-21 18:30:00",53,202105211800,202105211830,422.0624,0.2078385,8.343357,0.375278,0.1622658,4,43.11647,3,0.06356839,3,24.44833,3,35.2344,97.5317,50.13205,37.93938,173.8874,5.197244,11.70766,0.5692058,-0.005161101,0.3265666,1,-512.319,5.033794,1.392245,0,1.302833,1.490116E-08,0.7006938,86.53304,0.005548078,25.04508,0.4148249,22.47598,2.136073,24.73397,25.83288,0.3987264,1266.62
"2021-05-21 19:00:00",54,202105211830,202105211900,421.6633,0.2492679,8.635953,0.2091296,0.6165383,1,29.51656,1,0.04349263,1,-9.007817,2,35.28899,97.83774,50.23607,38.0156,173.1159,4.303298,9.165328,0.5054852,0.001944468,0.2580456,1,1359.822,4.183731,1.291323,0,1.006518,7.450581E-09,0.5914242,86.53988,0.006208633,24.45519,0.175103,24.07159,2.625625,23.37354,25.2689,0.1803612,1000
"2021-05-21 19:30:00",55,202105211900,202105211930,422.4661,0.515312,7.735273,0.2584859,1.48447,3,27.36419,3,0.04028747,3,-31.68748,3,35.87508,101.3724,51.39815,38.86263,177.8896,3.592824,10.06215,0.4162557,0.01457175,0.175606,1,181.4559,3.498014,1.184835,0,0.8277835,0,0.4824227,86.56614,0.01047605,23.59233,0.4396733,22.74242,1.100507,22.59148,24.31943,0.4427875,282.5296
"2021-05-21 20:00:00",56,202105211930,202105212000,424.5805,1.097823,7.378915,0.1880987,1.622357,3,20.79807,3,0.03058425,3,-35.39487,3,32.8327,94.44072,47.31474,35.74601,171.4716,2.779587,6.516415,0.2977001,0.04530094,0.09023097,1,58.3681,2.716117,0.7985586,0,0.6097155,3.72529E-09,0.385438,86.59193,0.008313302,22.37128,0.5614789,23.3842,0.4593399,20.81602,23.06217,0.5606091,172.1392
"2021-05-21 20:30:00",57,202105212000,202105212030,426.5806,0.5636051,7.34674,0.06584735,2.230116,1,12.96435,1,0.01903413,1,-43.60663,1,34.99335,101.3188,50.55357,38.17997,163.9085,2.445825,4.67612,0.273112,0.07362141,0.07638981,1,35.91523,2.39458,0.5630576,0,0.4952142,0,0.326526,86.61536,0.01001344,20.71955,0.4163022,25.75973,0.4066682,18.22521,21.40359,0.4136679,147.7339
"2021-05-21 21:00:00",58,202105212030,202105212100,427.6411,0.5842767,7.468582,0.06164119,2.39235,1,12.11825,1,0.01777931,1,-42.44979,1,34.01043,98.10851,49.06584,37.06338,174.3694,2.6964,5.248025,0.2972421,0.0556098,0.09074941,1,47.54791,2.64582,0.6470711,0,0.5238657,0,0.3682596,86.65589,0.01477757,19.98553,0.3416393,27.40856,0.6387491,17.02834,20.67913,0.336916,160.3782
"2021-05-21 21:30:00",59,202105212100,202105212130,427.8842,0.6012091,7.601865,0.06719515,2.135561,1,9.678872,1,0.01419122,1,-37.67672,1,32.69151,95.15708,47.30227,35.71682,175.1658,2.371535,4.836372,0.2299093,0.1068046,0.05443888,1,24.75671,2.332915,0.5484111,0,0.4256772,0,0.2992758,86.69624,0.007788688,19.31659,0.4222647,29.09625,0.8881341,15.95974,20.0209,0.4171718,135.6051
"2021-05-21 22:00:00",60,202105212130,202105212200,428.1267,0.6082461,7.689031,0.07549717,1.884322,1,10.18234,1,0.01492534,1,-32.06585,1,33.53271,97.10462,48.43848,36.5831,175.2149,2.465663,4.6193,0.2481337,0.072018,0.0634849,1,36.71484,2.420741,0.5815987,0,0.4689444,-7.450581E-09,0.3129022,86.71554,0.006301907,19.03332,0.3232631,29.95188,1.047987,15.48734,19.74498,0.317724,148.6031
"2021-05-21 22:30:00",61,202105212200,202105212230,428.0602,0.5317243,7.862044,0.09389006,2.008553,1,9.121277,1,0.01336485,1,-30.7707,1,33.06064,96.08019,47.81266,36.10465,177.8017,2.149509,4.407845,0.2239031,0.09416689,0.05176933,1,28.07919,2.103793,0.5567273,0,0.4345226,3.72529E-09,0.2873954,86.73223,0.006705227,18.63142,0.3145204,31.40559,1.357133,14.78993,19.35802,0.3080601,139.2165
"2021-05-21 23:00:00",62,202105212230,202105212300,429.4872,0.7344878,8.089458,0.05161192,0.8683383,9,2.287923,9,0.003350849,9,-10.80977,9,27.47469,1352.75,136.8168,80.12338,209.8589,1.220518,2.454475,0.09687723,0.4104699,0.009708096,9,6.441713,1.194274,0.2594479,0,0.2504935,-4.656613E-10,0.1326721,86.74826,0.004362647,18.16479,0.2607959,33.26546,1.754514,13.97189,18.91113,0.2584898,115.6975
"2021-05-21 23:30:00",63,202105212300,202105212330,431.66,1.33871,8.309541,0.1398446,1.318711,1,3.978027,1,0.005824946,1,-19.80922,1,24.4011,1140.761,118.9667,70.04314,182.9884,1.64341,2.775207,0.1305132,0.3078116,0.0176322,2,8.590091,1.523851,0.3627622,0,0.6039245,1.862645E-09,0.1707648,86.75305,0.002669492,17.95126,0.3252685,34.6335,2.125947,13.50594,18.71724,0.3195055,118.0327
"2021-05-22 00:00:00",64,202105212330,202105220000,435.3013,0.868908,8.832051,0.158047,2.508479,2,13.91158,4,0.02036152,4,-31.16923,1,32.88526,95.69614,47.57951,35.92648,162.6514,2.180909,4.55722,0.2161631,0.1049954,0.04843123,1,25.1833,2.143614,0.541439,0,0.4036214,-1.862645E-09,0.2793115,86.74677,0.003485824,17.49532,0.3013421,37.85481,2.974189,12.47524,18.30795,0.3015594,136.0688
"2021-05-22 00:30:00",65,202105220000,202105220030,435.9649,0.5894232,9.18723,0.06054631,2.093922,1,9.566354,1,0.01400397,1,-41.20737,1,34.04973,98.46358,49.16431,37.13344,178.5025,2.676139,5.125742,0.2783836,0.06584507,0.08027227,1,40.15683,2.634109,0.6051116,0,0.4755129,0,0.3443977,86.7522,0.003000026,17.66513,0.2938991,38.94878,3.528963,12.38812,18.51076,0.2904224,152.3444
"2021-05-22 01:00:00",66,202105220030,202105220100,438.0764,0.6712062,9.453614,0.1116353,2.14407,2,7.871271,2,0.01151785,2,-36.97379,1,33.30158,96.78197,48.16275,36.36884,178.4724,2.285597,4.860289,0.2377503,0.09495509,0.05862856,1,27.84611,2.246782,0.567647,0,0.4182417,3.72529E-09,0.3024118,86.75087,0.004046074,17.23794,0.3289362,41.16713,3.929882,11.62215,18.10668,0.3236077,138.9632
"2021-05-22 01:30:00",67,202105220100,202105220130,439.0817,0.5543532,9.710482,0.0534254,1.4931,1,3.821791,2,0.005589402,2,-23.81429,1,26.17807,1177.571,125.6208,74.30139,182.8352,1.916832,3.182626,0.1519292,0.2351638,0.02397933,1,11.24378,1.891607,0.3823212,0,0.3080851,1.862645E-09,0.2045864,86.73324,0.005420158,16.6918,0.3145802,43.74984,4.305604,10.73287,17.58234,0.3137899,120.9172
"2021-05-22 02:00:00",68,202105220130,202105220200,441.2237,1.039351,9.865535,0.04185998,0.8699516,3,1.763496,3,0.002577674,3,-16.37173,3,29.2153,1425.03,144.9121,84.94277,187.4264,1.623815,2.990996,0.1209359,0.3215516,0.0152245,4,8.223035,1.584433,0.3525522,0,0.344657,0,0.1544538,86.73782,0.003291623,16.10493,0.3361684,46.13767,4.530251,9.901332,17.00778,0.3357877,117.6337
"2021-05-22 02:30:00",69,202105220200,202105220230,441.2876,0.6085601,9.932212,0.02053156,0.892947,7,0.9461257,7,0.001383488,7,-10.49965,7,31.09977,1478.743,152.6561,89.72189,168.5218,1.60687,2.720393,0.1116857,0.2621254,0.0129641,4,10.08727,1.55314,0.2709632,0,0.4303766,1.862645E-09,0.1210328,86.72722,0.004201377,16.51948,0.3683803,45.23262,4.623879,10.33827,17.4297,0.367943,119.6601
"2021-05-22 03:00:00",70,202105220230,202105220300,439.6748,1.365808,9.918614,0.05231326,1.035313,9,2.002952,9,0.00292716,9,-16.60862,9,39.26036,2103.627,202.3472,117.3508,150.3159,1.686801,2.955942,0.1081362,0.4560645,0.01217644,9,5.79771,1.661656,0.3028305,0,0.2925687,-1.862645E-09,0.1339173,86.71262,0.003131373,15.91879,0.3788411,46.93071,4.601949,9.642459,16.82588,0.376603,114.9975
"2021-05-22 03:30:00",71,202105220300,202105220330,439.4026,1.309564,9.902788,0.06524489,0.3749595,9,0.8318946,9,0.00121495,9,-1.852764,9,25.79032,623.4656,95.68857,60.71609,129.2262,1.646339,2.669165,0.1282709,0.02988618,0.01716916,4,88.47333,1.57082,0.2545502,0,0.4998679,-3.72529E-09,0.1233308,86.68864,0.008026958,15.23326,0.6179178,48.98277,4.575322,8.885137,16.13676,0.6145205,204.8623
"2021-05-22 04:00:00",72,202105220330,202105220400,439.6557,1.918121,9.897552,0.1057193,-1.201575,9,-3.424111,9,-0.004999275,9,-0.5711843,9,29.27119,627.8287,103.2578,66.45045,130.5627,1.721656,3.373173,0.125235,0.01382555,0.01638459,4,191.2495,1.652294,0.2798066,0,0.4839731,-7.450581E-09,0.1304069,86.6919,0.003657257,14.91854,0.6407138,49.9712,4.56793,8.541726,15.82057,0.6343602,288.7209
"2021-05-22 04:30:00",73,202105220400,202105220430,439.4612,1.528167,9.878311,0.08595029,-0.7639101,8,-2.461038,8,-0.003591762,8,7.185034,8,31.75552,279.2771,76.20153,54.37634,114.3468,1.655916,2.46331,0.1139308,-0.166517,0.01357757,6,-15.87904,1.55934,0.2113505,0,0.5621862,-7.450581E-09,0.1041472,86.67911,0.002277666,14.51042,0.6971201,51.20639,4.538548,8.118932,15.40944,0.6918375,1782.419
"2021-05-22 05:00:00",74,202105220430,202105220500,445.7909,0.999243,9.995228,0.04135276,0.4198017,8,-1.475373,8,-0.002151594,8,-1.709698,8,21.49013,492.1921,77.92039,49.81305,124.2377,1.586008,2.310865,0.1396775,0.02307447,0.02046807,6,114.5911,1.485368,0.3349909,0,0.520287,-1.490116E-08,0.08112168,86.69998,0.01146326,13.71609,0.2949451,54.48942,4.708844,7.172842,14.62319,0.2934687,233.2512
"2021-05-22 05:30:00",75,202105220500,202105220530,446.9519,0.8689224,10.01615,0.02391792,0.718487,9,0.7907323,9,0.001152558,9,-6.802351,9,55.36296,2693.47,274.2999,160.8072,190.928,1.01798,2.251634,0.05626985,1.326087,0.00332863,9,1.993933,0.9524685,0.4958023,0,0.2576089,0,0.1123219,86.71439,0.003243202,13.17424,0.3411632,56.57838,4.740904,6.607852,14.08151,0.3403975,110.863
"2021-05-22 06:00:00",76,202105220530,202105220600,445.9794,2.042959,10.0134,0.04965322,-0.28417,9,-0.1238936,9,-0.0001805283,9,1.203906,9,9.021713,78.46942,21.76326,15.38869,55.86679,0.6665709,1.839798,0.05212352,-0.2955091,0.002859515,6,-8.94771,0.3140003,0.1997804,0,0.6146119,0,0.06244025,86.71635,0.005706254,12.84547,0.6491639,57.84461,4.737207,6.295071,13.75144,0.6471128,1921.046
"2021-05-22 06:30:00",77,202105220600,202105220630,441.1771,1.189488,10.3374,0.2611752,0.5465112,7,5.298072,7,0.007727199,7,-7.900938,7,24.16813,843.7924,104.4997,63.58406,133.5432,1.662649,3.196827,0.1351215,0.107519,0.01914947,4,24.59221,1.626958,0.3555755,0,0.3518615,0,0.1410931,86.72103,0.003233108,13.82601,0.343371,55.93617,5.185859,6.993923,14.76435,0.3549308,135.4263
"2021-05-22 07:00:00",78,202105220630,202105220700,436.4893,1.196611,10.9664,0.2076959,-2.458061,7,34.06537,7,0.04975966,7,23.49339,7,38.03129,105.1546,54.09496,40.94004,140.4046,1.712961,4.238492,0.219743,-0.08413863,0.05036276,3,-31.42587,1.599996,0.4606887,0,0.6211071,-2.328306E-10,0.2367541,86.73392,0.01109601,15.41075,0.3737026,53.54082,6.031761,8.168851,16.41133,0.3876658,1499.31
"2021-05-22 07:30:00",79,202105220700,202105220730,435.178,1.747657,11.58503,0.2460056,-1.636817,7,31.55169,7,0.04613691,7,11.79499,7,35.39998,97.9154,50.3552,38.10944,199.7769,2.484496,6.241905,0.2918149,-0.0192598,0.0884899,1,-137.2875,2.327818,0.7995417,0,0.8677252,0,0.3438844,86.76645,0.01347952,16.51802,0.275142,52.67627,6.823617,8.926975,17.57873,0.2952378,1448.087
"2021-05-22 08:00:00",80,202105220730,202105220800,447.5561,4.169456,11.82973,0.1908057,0.3306954,8,32.20879,3,0.04711523,3,21.67976,3,36.25987,100.275,51.57629,39.03379,208.8126,2.518909,5.154425,0.274363,-0.03996192,0.07812335,1,-66.16624,2.421634,0.6917251,0,0.7173622,3.72529E-09,0.3137628,86.78013,0.003488787,16.90394,0.2699411,52.48689,7.128106,9.186045,17.98834,0.2843236,1482.5
"2021-05-22 08:30:00",81,202105220800,202105220830,441.809,3.059619,11.93774,0.2519784,-1.571425,3,62.06813,3,0.09089682,3,71.57009,3,35.95458,99.42917,51.14137,38.70467,209.2844,3.023073,7.314041,0.3428767,-0.06527193,0.1215468,1,-40.50945,2.876061,0.8689312,0,0.938921,1.117587E-08,0.3962816,86.80386,0.009703424,18.08471,0.5455652,49.17336,7.261973,10.59622,19.18342,0.5673973,1494.915
"2021-05-22 09:00:00",82,202105220830,202105220900,434.5353,1.928088,12.44495,0.3155323,-2.7383,3,61.31581,3,0.08989403,3,81.30454,3,39.03119,107.9166,55.51794,42.01691,210.5392,3.278979,7.421784,0.3991475,-0.04669629,0.1640584,1,-56.62399,3.123875,0.9935173,0,0.9783626,7.450581E-09,0.4163202,86.81348,0.00353715,19.22885,0.5879202,47.69357,7.864056,11.7134,20.37843,0.6181949,1487.117
"2021-05-22 09:30:00",83,202105220900,202105220930,434.621,2.277693,12.98411,0.3332846,-2.386062,3,57.3456,3,0.08413941,3,99.81512,3,34.6932,95.9322,49.34408,37.34475,190.2015,2.826534,6.370434,0.3341424,-0.09670276,0.1146199,1,-27.34286,2.590577,0.946749,0,1.134462,0,0.4038172,86.80551,0.005031818,20.04382,0.6917671,47.28105,8.478621,12.42522,21.24618,0.7235937,1553.143
"2021-05-22 10:00:00",84,202105220930,202105221000,430.2056,3.792603,13.29061,0.3457595,-3.071799,3,79.43069,3,0.1166605,3,135.6867,3,31.39359,86.77052,44.64047,33.78596,199.3652,2.756134,6.800812,0.2955137,-0.1901671,0.08932839,1,-13.90424,2.423142,1.18341,0,1.241359,3.72529E-09,0.4046551,86.8104,0.002889803,21.08469,0.8586738,45.39126,8.819399,13.73696,22.31961,0.8918426,1821.915
"2021-05-22 10:30:00",85,202105221000,202105221030,423.5518,1.144785,13.45543,0.3577258,-3.856061,1,100.2585,1,0.147375,1,172.7358,1,36.65652,101.3633,52.13952,39.46012,222.2299,4.013044,9.287407,0.4201101,-0.08424366,0.1799878,1,-31.38669,3.844983,1.348069,0,1.109917,7.450581E-09,0.4739504,86.81042,0.004489429,21.96098,0.8966454,43.54697,8.99918,14.98438,23.21483,0.932242,1499.329
"2021-05-22 11:00:00",86,202105221030,202105221100,418.7059,1.967354,13.36377,0.354542,-3.877213,1,86.52786,1,0.1272653,1,161.9161,1,37.97861,105.0115,54.02036,40.88355,224.7312,4.378509,9.851916,0.4569402,-0.06121358,0.2124859,1,-43.19515,4.153691,1.471634,0,1.388795,1.490116E-08,0.4931673,86.8026,0.005224235,22.56014,0.8642454,41.70276,8.898016,16.04456,23.80803,0.8970135,1493.615
"2021-05-22 11:30:00",87,202105221100,202105221130,415.8472,1.516368,13.47946,0.4204433,-1.618851,4,101.1101,1,0.1487702,1,171.4623,1,38.29876,105.8944,54.47573,41.22819,232.8088,4.065558,10.22539,0.4667687,-0.06103,0.2213701,1,-43.32508,3.805402,1.541198,0,1.410585,3.72529E-09,0.4985165,86.78413,0.007764204,22.9587,0.9026496,41.0424,9.01907,16.62483,24.21902,0.9400385,1493.552
"2021-05-22 12:00:00",88,202105221130,202105221200,415.0811,0.6181775,13.4425,0.3833903,-0.9017947,1,42.14761,1,0.06196008,1,41.20289,1,39.18946,108.3665,55.74538,42.18882,254.7892,3.863566,9.788457,0.4225176,-0.02028748,0.1818868,1,-130.3331,3.595647,1.383632,0,1.391376,3.72529E-09,0.4384721,86.75529,0.008951951,22.0478,0.3218316,43.23993,8.974959,15.11282,23.30073,0.3317508,1451.452
"2021-05-22 12:30:00",89,202105221200,202105221230,416.1786,0.8872961,11.55142,0.6967813,-4.144091,1,136.6037,1,0.2011392,1,185.2281,1,42.32453,117.0054,60.20339,45.56283,253.2311,4.800425,11.3183,0.6033685,-0.03082771,0.3690278,1,-85.77119,4.455204,1.718513,0,1.78361,7.450581E-09,0.5687236,86.73602,0.006212695,23.70395,0.9517461,33.67909,6.756599,19.56251,24.78787,0.9816793,1473.014
"2021-05-22 13:00:00",90,202105221230,202105221300,418.4506,0.8227158,9.513442,0.5853105,-3.278758,2,84.52255,1,0.1243901,1,118.9131,1,37.15411,102.7547,52.85059,39.99796,322.608,5.557518,12.35816,0.61708,-0.01847977,0.386924,2,-143.0824,5.211593,2.09308,0,1.736441,-7.450581E-09,0.6871076,86.72632,0.007929782,23.17782,0.7167377,28.6474,3.992749,20.35622,24.06999,0.758872,1445.283
"2021-05-22 13:30:00",91,202105221329,202105221330,"NAN","NAN","NAN","NAN","NAN",-2147483648,"NAN",-2147483648,"NAN",-2147483648,"NAN",1,38.12546,105.4477,54.23464,41.04522,318.3831,8.200243,13.52199,0.8377754,-0.01219021,"NAN",1,-216.906,8.012663,2.221249,0,1.752756,-1.490116E-08,0.9917032,86.76584,0.007851877,"NAN","NAN","NAN","NAN","NAN",22.60071,0.5407158,1409.562
